gene_name	log2FoldChange	pvalue	padj
RPL5P1	0,212628208	0,972557831	1
RPL5P11	0	1	1
RPL5P17	-1,076227471	0,862451474	1
RPL5P18	-0,455837973	0,802372086	1
RPL5P21	1,500731063	0,809118948	1
RPL5P22	-0,691404094	0,911582239	1
RPL5P23	0	1	1
RPL5P25	-1,634582439	0,79046582	1
RPL5P27	-0,675054467	0,913640007	1
RPL5P28	0	1	1
RPL5P29	0	1	1
RPL5P3	1,647426936	0,789333268	1
RPL5P30	-0,785289453	0,504419719	1
RPL5P32	0	1	1
RPL5P34	0,919453062	0,880952462	1
RPL5P35	1,104486038	0,859221612	1
RPL5P4	-2,969733291	0,495669902	1
RPL5P5	-1,47320441	0,812361502	1
RPL5P6	0	1	1
RPL5P9	-1,47502324	0,812143568	1
RPL6	-0,082565524	0,621803756	1
RPL6P24	0	1	1
RPL6P27	-1,418434966	0,310429374	1
RPL6P6	0	1	1
RPL6P8	1,104486038	0,859221612	1
RPL6P9	-0,07184832	0,990718924	1
RPL7	-0,103168209	0,421160685	1
RPL7A	-0,052986924	0,690451931	1
RPL7AP11	-1,798171682	0,502740606	1
RPL7AP14	2,178380854	0,615469409	1
RPL7AP15	3,038834099	0,546296769	1
RPL7AP22	-3,237477642	0,128971275	1
RPL7AP26	-0,425284838	0,910356687	1
RPL7AP28	0	1	1
RPL7AP30	1,635281769	0,232057973	1
RPL7AP31	2,051733739	0,738520973	1
RPL7AP33	1,635463247	0,791919667	1
RPL7AP34	2,500554602	0,686200468	1
RPL7AP50	-1,490416866	0,81019857	1
RPL7AP53	0	1	1
RPL7AP6	0,714578866	0,901376982	1
RPL7AP60	-0,711068269	0,802562375	1
RPL7AP64	0	1	1
RPL7AP66	-4,378823084	0,388986095	1
RPL7AP8	-0,663528603	0,914559284	1
RPL7AP9	-0,164025118	0,972729073	1
RPL7L1	-0,033041984	0,797580868	1
RPL7L1P1	0	1	1
RPL7L1P11	-0,67819764	0,913244471	1
RPL7L1P12	0	1	1
RPL7L1P3	0	1	1
RPL7L1P5	0	1	1
RPL7L1P8	0,198771802	0,974196856	1
RPL7L1P9	-1,543864676	0,803826487	1
RPL7P1	-1,028287424	0,678269338	1
RPL7P10	-0,675054467	0,913640007	1
RPL7P11	0,195111584	0,975007327	1
RPL7P12	-0,907780176	0,867446535	1
RPL7P13	0,202880564	0,973598106	1
RPL7P14	0	1	1
RPL7P15	2,262012037	0,658998924	1
RPL7P16	1,641024173	0,781640179	1
RPL7P19	2,169806514	0,709509195	1
RPL7P20	0	1	1
RPL7P23	-1,65767039	0,573195179	1
RPL7P24	0,0355317	0,990397201	1
RPL7P25	-0,008817193	0,998857821	1
RPL7P3	0,777441393	0,197448138	1
RPL7P32	-0,649320619	0,784710881	1
RPL7P35	-0,675054467	0,913640007	1
RPL7P37	1,094534952	0,860453822	1
RPL7P38	0	1	1
RPL7P4	3,323609113	0,589322518	1
RPL7P41	1,104486038	0,859221612	1
RPL7P43	-0,322208428	0,958367874	1
RPL7P44	0	1	1
RPL7P46	0	1	1
RPL7P47	2,882819151	0,495407169	1
RPL7P48	1,086825081	0,861389665	1
RPL7P49	-1,450214756	0,80999798	1
RPL7P50	-1,080584597	0,861904275	1
RPL7P58	1,065642084	0,86402973	1
RPL7P59	0	1	1
RPL7P6	2,985277165	0,628013437	1
RPL7P7	1,096514881	0,859328183	1
RPL7P8	0	1	1
RPL7P9	0,765318185	0,455807567	1
RPL8	-0,036725726	0,812887479	1
RPL9	-0,212711436	0,089810233	1
RPL9P16	-0,658565175	0,913890531	1
RPL9P18	-1,600597832	0,796970238	1
RPL9P21	0	1	1
RPL9P25	1,666734296	0,787217195	1
RPL9P28	0	1	1
RPL9P3	0	1	1
RPL9P32	2,086725741	0,649919305	1
RPL9P33	1,104486038	0,859221612	1
RPL9P5	-0,830974417	0,881013451	1
RPL9P7	-4,140675645	0,134123449	1
RPLP0	-0,107889618	0,439994103	1
RPLP0P2	0,43019371	0,486870688	1
RPLP0P6	0,353203345	0,854703723	1
RPLP0P7	-0,67819764	0,913244471	1
RPLP1	-0,053167673	0,773986981	1
RPLP1P11	0,001006966	0,999869566	1
RPLP1P6	-0,992245687	0,435337268	1
RPLP2	0,046307909	0,836498783	1
RPN1	-0,063254192	0,629552643	1
RPN2	0,033245727	0,800723032	1
RPP14	0,080682555	0,637057772	1
RPP21	-0,084723226	0,793911071	1
RPP25	-0,913945622	0,05322582	1
RPP25L	-0,224687857	0,508521973	1
RPP30	-0,046267844	0,807884753	1
RPP38	0,100908512	0,718262538	1
RPP38-DT	-0,098522185	0,904516587	1
RPP40	0,139949637	0,639943027	1
RPPH1	1,457916406	0,38382029	1
RPRD1A	-0,057145842	0,697498126	1
RPRD1B	0,098164013	0,583030747	1
RPRD2	0,243488912	0,140403822	1
RPRM	0,598984435	0,046558208	1
RPRML	0,010605073	0,994474117	1
RPS10	-0,104328806	0,551855041	1
RPS10-NUDT3	0,881926688	0,002503018	1
RPS10P14	2,221732477	0,717985224	1
RPS10P2	0,619535606	0,920462949	1
RPS10P27	1,065642084	0,86402973	1
RPS10P5	0	1	1
RPS10P7	-0,112738848	0,93377644	1
RPS11	-0,095190141	0,488914128	1
RPS11P1	0,020690634	0,997319748	1
RPS11P5	0,213842215	0,972402428	1
RPS12	-0,065300296	0,699685753	1
RPS12P16	0	1	1
RPS12P26	-0,372222105	0,935650418	1
RPS12P27	0	1	1
RPS12P3	-2,344442253	0,552022301	1
RPS12P4	0	1	1
RPS12P5	1,065642084	0,86402973	1
RPS13	-0,071556563	0,667053365	1
RPS13P2	0,744671355	0,904004329	1
RPS14	-0,115715842	0,367389016	1
RPS14P8	-2,054997093	0,739786908	1
RPS15	-0,080774448	0,654676989	1
RPS15A	-0,175514691	0,212717107	1
RPS15AP1	0	1	1
RPS15AP10	-1,449875265	0,352419061	1
RPS15AP14	0,286430189	0,911560072	1
RPS15AP18	0	1	1
RPS15AP24	-1,36148513	0,392400246	1
RPS15AP29	0	1	1
RPS15AP30	-0,594086608	0,904641471	1
RPS15AP36	-3,645805329	0,434675179	1
RPS15AP38	0	1	1
RPS15AP5	-0,691404094	0,911582239	1
RPS15AP6	1,139843241	0,852518875	1
RPS15AP9	0	1	1
RPS15P4	-1,001867063	0,84931929	1
RPS15P5	-0,691404094	0,911582239	1
RPS16	-0,075790853	0,626385131	1
RPS16P5	0	1	1
RPS17	0,147511347	0,472378961	1
RPS17P2	-0,675054467	0,913640007	1
RPS18	-0,014676593	0,926503754	1
RPS18P12	-0,274529216	0,964440902	1
RPS18P6	-1,295435906	0,834628663	1
RPS18P9	-0,484556147	0,363234296	1
RPS19	-0,202243101	0,234389617	1
RPS19BP1	-0,152847681	0,472286234	1
RPS19P3	0,064909997	0,971350993	1
RPS2	0,04293268	0,793396562	1
RPS20	-0,068381944	0,691313225	1
RPS20P13	0	1	1
RPS20P14	-0,517021488	0,918058881	1
RPS20P2	0	1	1
RPS20P22	0,39485015	0,555519758	1
RPS20P33	2,694796945	0,131900046	1
RPS21	-0,095033912	0,585170229	1
RPS21P1	0,29665527	0,961467456	1
RPS23	0,015156081	0,924471469	1
RPS23P3	0,064076249	0,991663376	1
RPS23P8	-1,557846298	0,800965356	1
RPS24	-0,079780163	0,615759315	1
RPS24P19	-0,114932671	0,979580141	1
RPS24P21	0	1	1
RPS24P8	-0,535160974	0,742456144	1
RPS25	-0,028736547	0,866469344	1
RPS25P3	-0,072697822	0,98908392	1
RPS26	-0,161793445	0,386107279	1
RPS26P13	-0,675054467	0,913640007	1
RPS26P15	2,279789894	0,711599557	1
RPS26P19	5,655500551	0,000360786	0,8096906
RPS26P20	-1,076227471	0,862451474	1
RPS26P21	-3,959300636	0,519947615	1
RPS26P28	3,120628062	0,613980144	1
RPS26P3	0	1	1
RPS26P45	1,431437958	0,816402312	1
RPS26P47	-0,035162482	0,995469801	1
RPS26P49	0	1	1
RPS26P58	-1,27968311	0,836571934	1
RPS26P6	-1,412344298	0,421809927	1
RPS27	0,023444258	0,892649044	1
RPS27A	-0,116394766	0,493861131	1
RPS27AP1	-0,143050372	0,981538406	1
RPS27AP11	0,394175171	0,913964602	1
RPS27AP12	2,766589742	0,655343757	1
RPS27AP13	-0,67819764	0,913244471	1
RPS27AP16	0,919521855	0,73053148	1
RPS27AP2	0	1	1
RPS27AP20	-2,137684665	0,701886416	1
RPS27AP5	2,361722335	0,701676303	1
RPS27AP6	-3,361438221	0,583724925	1
RPS27L	-0,003767276	0,984028379	1
RPS27P12	-1,080584597	0,861904275	1
RPS27P16	0	1	1
RPS27P21	0	1	1
RPS27P25	0,569734015	0,827544447	1
RPS28	-0,017092346	0,92504646	1
RPS28P4	1,091592577	0,860781303	1
RPS28P7	-0,018680265	0,945226166	1
RPS29	-0,080658194	0,604125474	1
RPS29P16	0,210083387	0,973059136	1
RPS2P1	3,994725802	0,359387395	1
RPS2P17	1,68962376	0,590572147	1
RPS2P32	-0,092246427	0,906035067	1
RPS2P35	0	1	1
RPS2P4	-0,514218708	0,933039811	1
RPS2P41	0	1	1
RPS2P44	-0,67819764	0,913244471	1
RPS2P45	1,179820703	0,824298176	1
RPS2P46	0,755902622	0,42089996	1
RPS2P5	0,155411992	0,48662948	1
RPS2P55	0,456451227	0,86136094	1
RPS2P7	-3,068880585	0,36463973	1
RPS3	-0,072505744	0,633249088	1
RPS3A	-0,212634355	0,123469209	1
RPS3AP11	-0,67819764	0,913244471	1
RPS3AP12	-0,691404094	0,911582239	1
RPS3AP13	-4,262511779	0,26598906	1
RPS3AP14	0	1	1
RPS3AP16	0	1	1
RPS3AP19	1,346881395	0,827597198	1
RPS3AP2	3,210948844	0,603351344	1
RPS3AP20	-0,783211837	0,297940843	1
RPS3AP21	-2,892800743	0,210594418	1
RPS3AP22	1,104486038	0,859221612	1
RPS3AP25	-1,471073079	0,749948388	1
RPS3AP26	0,57208994	0,70300251	1
RPS3AP29	2,164619486	0,668637821	1
RPS3AP3	0	1	1
RPS3AP30	0,741061929	0,904746233	1
RPS3AP33	-0,675054467	0,913640007	1
RPS3AP34	0	1	1
RPS3AP35	1,094534952	0,860453822	1
RPS3AP36	-0,672525483	0,913420218	1
RPS3AP37	-1,121072446	0,805305434	1
RPS3AP38	0,032546666	0,979436732	1
RPS3AP39	0	1	1
RPS3AP40	0	1	1
RPS3AP43	-0,691404094	0,911582239	1
RPS3AP44	-3,068499919	0,616107957	1
RPS3AP47	-1,594372384	0,696503897	1
RPS3AP48	-0,675054467	0,913640007	1
RPS3AP49	0,534392509	0,919457283	1
RPS3AP5	-0,809454229	0,49380419	1
RPS3AP53	-0,691404094	0,911582239	1
RPS3AP54	-3,405894126	0,532156089	1
RPS3AP6	-1,043080576	0,153562457	1
RPS3P2	-2,133077696	0,545778801	1
RPS3P6	0	1	1
RPS4X	-0,093919982	0,494302231	1
RPS4XP1	0,836692119	0,882034841	1
RPS4XP11	1,065642084	0,86402973	1
RPS4XP13	0,204170595	0,973703889	1
RPS4XP16	0,118205838	0,862526437	1
RPS4XP2	0,4245586	0,929774432	1
RPS4XP20	0	1	1
RPS4XP21	0	1	1
RPS4XP22	0,574746756	0,879091555	1
RPS4XP3	0,250748466	0,967889254	1
RPS4XP4	1,104486038	0,859221612	1
RPS4XP5	0,615429956	0,919712553	1
RPS4XP6	0	1	1
RPS4XP7	0	1	1
RPS4Y1	0,125531137	0,893530752	1
RPS5	-0,057141977	0,690644361	1
RPS6	-0,032399597	0,851071551	1
RPS6KA1	0,204964097	0,622701149	1
RPS6KA2	0,12515458	0,422248033	1
RPS6KA2-AS1	0	1	1
RPS6KA2-IT1	-2,281548568	0,443189096	1
RPS6KA3	0,156306653	0,378090368	1
RPS6KA4	-0,008806599	0,968359789	1
RPS6KA5	0,281988238	0,302650763	1
RPS6KA6	0,125038157	0,678405922	1
RPS6KB1	0,015065773	0,927080695	1
RPS6KB2	0,042567897	0,824875002	1
RPS6KC1	-0,071648867	0,67092005	1
RPS6KL1	-0,289687338	0,378234122	1
RPS6P12	-1,27968311	0,836571934	1
RPS6P15	0	1	1
RPS6P20	1,742768622	0,218534036	1
RPS6P25	-0,515309906	0,729289662	1
RPS6P3	0,496421539	0,936183478	1
RPS7	-0,087141956	0,633985127	1
RPS7P1	-3,166606592	0,286303692	1
RPS7P10	0,294121246	0,958470745	1
RPS7P11	-0,9699318	0,403464284	1
RPS7P12	1,581637299	0,256102313	1
RPS7P14	-0,691404094	0,911582239	1
RPS7P2	0	1	1
RPS7P3	0,216813473	0,971941479	1
RPS7P4	1,179531985	0,847722298	1
RPS7P8	0,491894231	0,936609773	1
RPS8	0,027903223	0,87311293	1
RPS9	-0,000125807	0,999366897	1
RPSA	-0,105032966	0,429763216	1
RPSAP1	0,411010025	0,947053256	1
RPSAP11	-3,224042921	0,463182799	1
RPSAP12	-2,625785721	0,497585425	1
RPSAP13	-2,037741979	0,697676317	1
RPSAP14	-0,713878197	0,883187515	1
RPSAP15	0,027007508	0,990586066	1
RPSAP16	-0,67819764	0,913244471	1
RPSAP17	0	1	1
RPSAP18	-0,289600752	0,867128296	1
RPSAP19	3,042257226	0,334355319	1
RPSAP20	0,194930137	0,974893771	1
RPSAP26	-0,789104081	0,751622423	1
RPSAP29	-1,306147567	0,832534564	1
RPSAP3	-1,555742513	0,802391064	1
RPSAP31	-1,231854124	0,74062008	1
RPSAP33	-3,021412136	0,615892426	1
RPSAP36	0,230963824	0,89612939	1
RPSAP39	1,982198852	0,749925799	1
RPSAP4	0,166675745	0,978383571	1
RPSAP41	0,676377531	0,649768971	1
RPSAP43	-1,34069299	0,828621659	1
RPSAP46	0	1	1
RPSAP47	1,333188904	0,710561362	1
RPSAP49	-1,847479808	0,765473894	1
RPSAP5	0,21333915	0,972630886	1
RPSAP51	0	1	1
RPSAP52	-0,62586792	0,636735378	1
RPSAP53	0,023219458	0,99585511	1
RPSAP54	0	1	1
RPSAP56	-1,202984714	0,632523029	1
RPSAP6	1,104486038	0,859221612	1
RPSAP61	-1,889464929	0,632113854	1
RPSAP69	2,388395268	0,700316334	1
RPSAP70	2,009753183	0,179515546	1
RPSAP8	0,18424057	0,97640393	1
RPSAP9	-2,545681059	0,12565347	1
RPTOR	0,319300323	0,061148021	1
RPUSD1	0,003868658	0,988495201	1
RPUSD2	-0,07071058	0,789826399	1
RPUSD3	0,019992371	0,916558507	1
RPUSD4	0,017149242	0,917090795	1
RRAD	0,772108803	0,287654706	1
RRAGA	-0,032090555	0,835391706	1
RRAGAP1	0,18424057	0,97640393	1
RRAGB	-0,105920981	0,599392941	1
RRAGC	-0,189312765	0,306318224	1
RRAGD	0,121866575	0,454512699	1
RRAS	0,219011501	0,455478824	1
RRAS2	-0,01931396	0,91218893	1
RRAS2P1	1,094534952	0,860453822	1
RRBP1	0,239761342	0,08111623	1
RREB1	0,278189267	0,148195916	1
RRH	0,93735299	0,41888195	1
RRM1	-0,185300863	0,207917607	1
RRM2	0,058471765	0,767862183	1
RRM2B	-0,104618852	0,540085693	1
RRM2P3	-0,62776627	0,787299712	1
RRN3	-0,09736959	0,495584977	1
RRN3P1	0,028255886	0,89908753	1
RRN3P2	0,235737074	0,871012089	1
RRN3P3	-0,176853395	0,670521133	1
RRP1	0,025447417	0,893487236	1
RRP12	-0,00985983	0,952621165	1
RRP15	0,132458826	0,449937222	1
RRP1B	-0,036721092	0,790745033	1
RRP36	-0,240826643	0,176932852	1
RRP7A	-0,004100521	0,977955831	1
RRP7BP	-0,040602511	0,879969713	1
RRP8	0,213276398	0,328923551	1
RRP9	0,070928192	0,747729366	1
RRS1	-0,005054445	0,980910154	1
RRS1-DT	-1,58016845	0,435908937	1
RS1	-0,037803304	0,995081232	1
RSAD1	0,050244895	0,784158583	1
RSAD2	0,051564199	0,938228974	1
RSBN1	-0,091029829	0,668933579	1
RSBN1L	-0,205069312	0,246695834	1
RSC1A1	2,274160425	0,704417032	1
RSF1	0,022335595	0,903695031	1
RSF1-IT1	-2,848347082	0,551938337	1
RSF1-IT2	-2,462144895	0,688941775	1
RSKR	-0,164416705	0,492842003	1
RSL1D1	-0,00196622	0,988759765	1
RSL1D1-DT	1,420414771	0,507024989	1
RSL24D1	-0,222817395	0,146238424	1
RSL24D1P11	0,858123509	0,67155515	1
RSL24D1P2	1,104486038	0,859221612	1
RSL24D1P6	0	1	1
RSL24D1P8	3,696126544	0,27660578	1
RSPH1	-0,346537876	0,654985436	1
RSPH10B	0,766358731	0,490608954	1
RSPH10B2	3,178061184	0,057729759	1
RSPH14	1,410857352	0,124491516	1
RSPH3	0,091636164	0,742884007	1
RSPH4A	0,203900075	0,657935512	1
RSPH6A	1,704091675	0,781770753	1
RSPH9	1,105481714	0,139224837	1
RSPO1	-1,979530269	0,324778401	1
RSPO2	-0,279704473	0,645820913	1
RSPO3	-0,316631249	0,221106253	1
RSPO4	-1,242011578	0,479498595	1
RSPRY1	-0,084894615	0,579640749	1
RSRC1	-0,152662492	0,439295964	1
RSRC2	-0,1298388	0,360581807	1
RSRP1	0,095124178	0,505012023	1
RSU1	0,053438894	0,76502509	1
RSU1P2	-0,201091264	0,971183094	1
RSU1P3	1,500731063	0,809118948	1
RTBDN	1,865482232	0,539582773	1
RTCA	-0,107341867	0,552796661	1
RTCA-AS1	0,101806489	0,699733003	1
RTCB	-0,170983008	0,237117005	1
RTEL1	0,395686961	0,129509864	1
RTEL1P1	3,836975506	0,533753656	1
RTEL1-TNFRSF6B	-0,065638887	0,822279881	1
RTF1	-0,010879358	0,935289391	1
RTF2	-0,097121867	0,498991758	1
RTKN	0,065232712	0,742173406	1
RTKN2	-0,111470014	0,575675184	1
RTL1	0,553731997	0,072402372	1
RTL10	-0,020357384	0,909673858	1
RTL3	0,618512945	0,668499083	1
RTL4	-0,213583308	0,972526642	1
RTL5	-0,03874384	0,823115201	1
RTL6	0,060680589	0,676138904	1
RTL8A	0,032634872	0,880705142	1
RTL8B	0,059760491	0,739246655	1
RTL8C	0,024290471	0,879124396	1
RTL9	0,797351293	0,061747835	1
RTN1	-0,392278156	0,114546538	1
RTN2	0,127417432	0,546630237	1
RTN3	-0,246051239	0,149425564	1
RTN3P1	0	1	1
RTN4	0,050203808	0,71701199	1
RTN4IP1	-0,262754315	0,387775048	1
RTN4R	-0,161548386	0,752607329	1
RTN4RL1	0,077266826	0,823491847	1
RTN4RL2	0,540916493	0,339486845	1
RTP1	1,735919461	0,19267662	1
RTP2	1,635463247	0,791919667	1
RTP4	-2,366486893	0,443873908	1
RTP5	2,206151593	0,394300856	1
RTRAF	-0,124652324	0,438052652	1
RTRAFP1	-0,67819764	0,913244471	1
RTTN	0,238060812	0,287332635	1
RUBCN	0,205322104	0,273904344	1
RUBCNL	0,290193979	0,675748341	1
RUFY1	-0,050477098	0,750979013	1
RUFY1-AS1	1,857993988	0,33917137	1
RUFY2	-0,037440334	0,850052843	1
RUFY3	-0,037638553	0,802730846	1
RUFY4	0	1	1
RUNDC1	0,032613919	0,87989078	1
RUNDC3A	0,039958178	0,915242241	1
RUNDC3A-AS1	0,172917802	0,862982542	1
RUNDC3B	-0,3016869	0,560027154	1
RUNX1	0,658007741	0,009449934	1
RUNX1T1	-0,118622633	0,632084892	1
RUNX2	0,281670477	0,476163438	1
RUNX2-AS1	0,738227046	0,904104885	1
RUNX3	1,750768758	0,577418493	1
RUSC1	-0,1093779	0,626841786	1
RUSC1-AS1	0,404274796	0,605001168	1
RUSC2	0,181402751	0,218162995	1
RUSF1	-0,073629897	0,650541858	1
RUVBL1	-0,207753188	0,200405454	1
RUVBL1-AS1	0	1	1
RUVBL2	-0,092527213	0,610294031	1
RWDD1	-0,327049941	0,04122765	1
RWDD2A	-0,115267121	0,602482287	1
RWDD2B	-0,235792849	0,289765539	1
RWDD3	-0,25689874	0,282353091	1
RWDD4	-0,042219543	0,805393318	1
RWDD4P2	1,065642084	0,86402973	1
RXFP1	1,089667378	0,860881576	1
RXFP2	0	1	1
RXFP3	1,801768891	0,77010286	1
RXFP4	-0,691404094	0,911582239	1
RXRA	0,064111314	0,67886383	1
RXRB	0,087548224	0,533264528	1
RXRG	0,460065565	0,048295786	1
RXYLT1	-0,182447468	0,355992601	1
RXYLT1-AS1	-1,295435906	0,834628663	1
RYBP	-0,022214709	0,896364663	1
RYK	-0,0165312	0,905202238	1
RYKP1	0	1	1
RYR1	0,579705863	0,001516779	1
RYR2	-0,256542048	0,439867987	1
RYR3	0,365551594	0,251380321	1
RYR3-DT	0,678621324	0,856863453	1
S100A1	-0,17028462	0,889593547	1
S100A10	0,094470066	0,682390429	1
S100A11	0,303615543	0,142130815	1
S100A11P1	0	1	1
S100A13	0,039503775	0,868511999	1
S100A14	1,265109919	0,6686301	1
S100A16	-0,455557012	0,144770929	1
S100A2	-1,219667077	0,431022478	1
S100A3	1,724860499	0,541033232	1
S100A4	0,2723123	0,391823136	1
S100A5	4,27942487	0,487080703	1
S100A6	0,275679257	0,357542719	1
S100A7	1,656983887	0,787292159	1
S100A8	1,080458264	0,86138505	1
S100A9	2,264956311	0,714638726	1
S100B	0,069340744	0,871878467	1
S100P	1,859298177	0,639284727	1
S100PBP	-0,007309492	0,963447941	1
S100Z	-1,295435906	0,834628663	1
S1PR1	-0,129732543	0,629777676	1
S1PR2	0,222572516	0,258235803	1
S1PR3	0,005589117	0,971823004	1
S1PR5	-1,944750223	0,035489143	1
SAA1	3,071710413	0,615063449	1
SAA2	0,894102992	0,858008471	1
SAA4	0,181085178	0,976660543	1
SAAL1	-0,155195317	0,493287729	1
SAC3D1	0,015695813	0,965902656	1
SACM1L	-0,176877662	0,26307992	1
SACS	0,155284953	0,481124255	1
SACS-AS1	1,926861516	0,597923812	1
SAE1	-0,221890367	0,149971936	1
SAFB	-0,015628704	0,911505434	1
SAFB2	0,060305701	0,682314154	1
SAG	-0,608692291	0,591523095	1
SAGE1	2,909618921	0,637350261	1
SAGE2P	0,384153301	0,950258161	1
SAGE3P	0	1	1
SAGE4P	0	1	1
SALL1	0,051957078	0,811514894	1
SALL2	-0,125473447	0,442022477	1
SALL3	-0,20348721	0,617839536	1
SALL4	-0,213955498	0,565642206	1
SALL4P7	1,279891407	0,559551915	1
SALRNA1	5,369688749	0,355778207	1
SAMD1	-0,003836549	0,988699274	1
SAMD10	0,031749769	0,949152402	1
SAMD11	0,492306899	0,173766032	1
SAMD12	0,23797565	0,314049353	1
SAMD12-AS1	-0,015816352	0,997953759	1
SAMD13	-0,065544123	0,880787064	1
SAMD14	0,087735309	0,676454575	1
SAMD15	-0,376940809	0,446697582	1
SAMD3	0,388500132	0,624785399	1
SAMD4A	0,598609804	0,003626532	1
SAMD4B	0,100669309	0,493104284	1
SAMD5	0,296159861	0,165529924	1
SAMD7	1,979410205	0,750251088	1
SAMD8	0,040447539	0,808846075	1
SAMD9	-0,146040167	0,669215352	1
SAMD9L	0,317811407	0,499063392	1
SAMHD1	0,246887105	0,283381399	1
SAMM50	-0,000757095	0,996242192	1
SAMMSON	-0,025098195	0,98220973	1
SAMSN1	1,311312379	0,399052551	1
SAMSN1-AS1	-1,34069299	0,828621659	1
SANBR	-0,127673295	0,526927828	1
SAP130	0,125741532	0,443909536	1
SAP18	-0,048705113	0,759517564	1
SAP25	-0,840855017	0,248409276	1
SAP30	-0,075270446	0,811157808	1
SAP30BP	0,086111394	0,582906815	1
SAP30-DT	0,003926612	0,993968739	1
SAP30L	-0,027437626	0,867968788	1
SAP30L-AS1	-0,875419155	0,1613373	1
SAPCD1	-0,463313094	0,459827105	1
SAPCD1-AS1	-3,526678617	0,375486012	1
SAPCD2	-0,078537341	0,799019371	1
SAR1A	-0,133403968	0,34331622	1
SAR1AP4	-0,093194272	0,987949078	1
SAR1B	-0,111129376	0,495321438	1
SARAF	-0,037640038	0,790764188	1
SARDH	0,264166424	0,592696096	1
SARM1	0,171575982	0,369109599	1
SARNP	-0,242962937	0,120014973	1
SARS1	-0,23562242	0,086268367	1
SARS2	0,00715382	0,972709816	1
SART1	0,190934501	0,198665395	1
SART3	0,149186089	0,291295507	1
SASH1	0,296530692	0,091293933	1
SASH3	-0,675054467	0,913640007	1
SASS6	-0,126335538	0,644779258	1
SAT1	0,064934281	0,675109513	1
SAT2	-0,137825601	0,503789843	1
SATB1	-0,067167573	0,702966355	1
SATB1-AS1	0,598554857	0,569340228	1
SATB2	0,231155989	0,432602904	1
SATB2-AS1	0,181560774	0,776426482	1
SATL1	-1,07306876	0,149109686	1
SAV1	-0,046730533	0,807359724	1
SAXO1	-1,867274589	0,32982072	1
SAXO2	-0,109450227	0,788849182	1
SAYSD1	-0,39518779	0,123337232	1
SBDS	-0,114561692	0,476152708	1
SBDSP1	-0,001782225	0,993884733	1
SBF1	0,167034139	0,292716388	1
SBF2	0,035061061	0,867775819	1
SBF2-AS1	-1,04373534	0,036935376	1
SBK1	-0,035279072	0,887893026	1
SBK2	-0,00321758	0,994557371	1
SBK3	-0,420994762	0,816716696	1
SBNO1	0,033763116	0,848712583	1
SBNO1-AS1	-0,000382207	0,999489732	1
SBNO2	0,18354537	0,378306146	1
SBSN	0,902201301	0,760517246	1
SBSPON	-0,152313917	0,87942509	1
SC5D	-0,228966805	0,142151696	1
SCAF1	0,096995619	0,576203255	1
SCAF11	-0,194230516	0,341255906	1
SCAF4	0,159347425	0,310854672	1
SCAF8	-0,025175672	0,864629028	1
SCAI	0,053407756	0,788170656	1
SCAMP1	-0,229838564	0,169601195	1
SCAMP1-AS1	-0,363305762	0,212523314	1
SCAMP2	-0,131093221	0,404142356	1
SCAMP3	-0,120586454	0,48852135	1
SCAMP4	0,088811596	0,619378699	1
SCAMP5	-0,199701006	0,419867943	1
SCAND1	-0,194227246	0,407666386	1
SCAND2P	-0,149317097	0,599258292	1
SCAP	0,085753674	0,565492807	1
SCAPER	-0,008518572	0,96744747	1
SCARA3	0,178777604	0,340441661	1
SCARA5	-0,044519469	0,863223494	1
SCARB1	0,107274436	0,610220443	1
SCARB2	0,042010383	0,779259155	1
SCARF1	0,419436135	0,642737773	1
SCARF2	0,22521467	0,406052667	1
SCARNA1	1,377624357	0,82234419	1
SCARNA10	-1,420399962	0,672927634	1
SCARNA11	0	1	1
SCARNA16	1,514103884	0,80746723	1
SCARNA18	-0,548504078	0,929006842	1
SCARNA2	-0,236912624	0,953284172	1
SCARNA20	0	1	1
SCARNA21	-1,215651399	0,844505812	1
SCARNA3	0	1	1
SCARNA4	0	1	1
SCARNA6	1,287795844	0,834101892	1
SCARNA7	-0,345135284	0,91855556	1
SCARNA8	-0,878647242	0,886823771	1
SCARNA9	1,027468318	0,437586271	1
SCART1	0,328699579	0,636046127	1
SCAT1	0,537944548	0,668662183	1
SCAT2	0	1	1
SCAT8	0,013933544	0,991207127	1
SCCPDH	-0,065104925	0,667348806	1
SCD	-0,519799736	0,001611881	1
SCD5	-0,162812529	0,374662304	1
SCDP1	-1,226368222	0,842372385	1
SCEL	0,148500954	0,967725533	1
SCFD1	-0,121564895	0,407664275	1
SCFD2	0,045389333	0,838995604	1
SCG2	0,217186515	0,44925901	1
SCG3	-0,131129111	0,669794502	1
SCG5	-0,362580581	0,320304498	1
SCGB1B2P	-0,782441099	0,670981163	1
SCGB1D2	1,104486038	0,859221612	1
SCGB2B2	-0,980990584	0,534723283	1
SCGB3A2	0,826629803	0,454314625	1
SCGN	-2,674710304	0,524870558	1
SCHIP1	0,247479657	0,318833754	1
SCHLAP1	-0,985611702	0,664575665	1
SCIMP	0,331255016	0,842402627	1
SCIN	-0,554721357	0,796873541	1
SCIRT	-0,798758154	0,625089502	1
SCLT1	-0,134012824	0,504111215	1
SCLY	-0,069735977	0,752993586	1
SCMH1	0,178424307	0,280248816	1
SCML1	0,049017193	0,803957513	1
SCML2	0,106708896	0,633998314	1
SCML2P2	-1,678318426	0,272290148	1
